datetime date price_m1 price_m2 price_m3 p1_charge_mw p1_discharge_mw p2_charge_mw p2_discharge_mw p3_charge_mw p3_discharge_mw soc_mwh revenue_m1 revenue_m2 revenue_m3 total_revenue p_charge p_discharge
"2019-02-27 16:00:00" 2019-02-27 43.18 54.34 48.2 2.0 0.0 0.0 1.805 0.0 0.0 4.0 -43.18 49.041850000000004 0.0 5.861850000000004 2.0 1.805
"2019-02-27 16:30:00" 2019-02-27 48.54 58.29 48.2 2.0 0.0 0.0 1.805 0.0 0.0 4.0 -48.54 52.606725 0.0 4.066724999999998 2.0 1.805
"2019-02-27 17:00:00" 2019-02-27 60.38 69.08 48.2 0.65927978 0.0 0.0 2.0 0.0 0.0 3.2605263 -19.9036565582 69.08 0.0 49.1763434418 0.65927978 2.0
"2019-02-27 17:30:00" 2019-02-27 67.25 77.37 48.2 0.0 0.0 0.0 2.0 0.0 0.0 2.2078947 0.0 77.37 0.0 77.37 0.0 2.0
"2019-02-27 18:00:00" 2019-02-27 71.33 76.52 48.2 0.0 0.0 0.0 2.0 0.0 0.0 1.1552632 0.0 76.52 0.0 76.52 0.0 2.0
"2019-02-27 18:30:00" 2019-02-27 72.16 79.7 48.2 0.0 0.0 0.0 2.0 0.0 0.0 0.10263158 0.0 79.7 0.0 79.7 0.0 2.0
"2019-02-27 19:00:00" 2019-02-27 59.18 69.05 48.2 2.0 0.0 0.0 2.0 0.0 0.0 0.0 -59.18 69.05 0.0 9.869999999999997 2.0 2.0
"2019-02-27 19:30:00" 2019-02-27 58.18 65.0 48.2 2.0 0.0 0.0 1.805 0.0 0.0 0.0 -58.18 58.6625 0.0 0.4825000000000017 2.0 1.805
"2019-02-27 20:00:00" 2019-02-27 57.76 64.0 48.2 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
"2019-02-27 20:30:00" 2019-02-27 53.68 61.04 48.2 2.0 0.0 0.0 1.805 0.0 0.0 0.0 -53.68 55.0886 0.0 1.4085999999999999 2.0 1.805
"2019-02-27 21:00:00" 2019-02-27 46.48 49.97 48.2 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
"2019-02-27 21:30:00" 2019-02-27 47.6 49.35 48.2 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
"2019-02-27 22:00:00" 2019-02-27 43.93 45.12 48.2 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
"2019-02-27 22:30:00" 2019-02-27 41.39 43.22 48.2 0.64819945 0.0 0.0 0.0 0.0 0.0 0.30789474 -13.41448761775 0.0 0.0 -13.41448761775 0.64819945 0.0
"2019-02-27 23:00:00" 2019-02-27 41.28 42.87 48.2 2.0 0.0 0.0 0.0 0.0 0.0 1.2578947 -41.28 0.0 0.0 -41.28 2.0 0.0
"2019-02-27 23:30:00" 2019-02-27 39.17 45.85 48.2 2.0 0.0 0.0 0.0 0.0 0.0 2.2078947 -39.17 0.0 0.0 -39.17 2.0 0.0
"2019-02-28 00:00:00" 2019-02-28 41.28 44.07 48.400000000000006 2.0 0.0 0.0 0.0 0.0 0.0 3.1578947 -41.28 0.0 0.0 -41.28 2.0 0.0
"2019-02-28 00:30:00" 2019-02-28 43.62 49.5 48.400000000000006 0.0 0.0 0.0 2.0 0.0 0.0 2.1052632 0.0 49.5 0.0 49.5 0.0 2.0
"2019-02-28 01:00:00" 2019-02-28 42.77 46.31 48.400000000000006 0.0 0.0 0.0 2.0 0.0 0.0 1.0526316 0.0 46.31 0.0 46.31 0.0 2.0
"2019-02-28 01:30:00" 2019-02-28 41.41 46.8 48.400000000000006 0.0 0.0 0.0 2.0 0.0 0.0 0.0 0.0 46.8 0.0 46.8 0.0 2.0
"2019-02-28 02:00:00" 2019-02-28 42.19 43.26 48.400000000000006 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
"2019-02-28 02:30:00" 2019-02-28 41.85 45.35 48.400000000000006 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
"2019-02-28 03:00:00" 2019-02-28 40.44 42.29 48.400000000000006 2.0 0.0 0.0 0.0 0.0 0.0 0.95 -40.44 0.0 0.0 -40.44 2.0 0.0
"2019-02-28 03:30:00" 2019-02-28 40.39 44.99 48.400000000000006 2.0 0.0 0.0 0.0 0.0 0.0 1.9 -40.39 0.0 0.0 -40.39 2.0 0.0
"2019-02-28 04:00:00" 2019-02-28 40.35 46.75 48.400000000000006 2.0 0.0 0.0 2.0 0.0 0.0 1.7973684 -40.35 46.75 0.0 6.399999999999999 2.0 2.0
"2019-02-28 04:30:00" 2019-02-28 40.34 45.86 48.400000000000006 2.0 0.0 0.0 1.23 0.0 0.0 2.1 -40.34 28.2039 0.0 -12.136100000000003 2.0 1.23
"2019-02-28 05:00:00" 2019-02-28 40.15 45.43 48.400000000000006 2.0 0.0 0.0 0.0 0.0 0.0 3.05 -40.15 0.0 0.0 -40.15 2.0 0.0
"2019-02-28 05:30:00" 2019-02-28 39.86 42.53 48.400000000000006 2.0 0.0 0.0 0.0 0.0 0.0 4.0 -39.86 0.0 0.0 -39.86 2.0 0.0
"2019-02-28 06:00:00" 2019-02-28 41.71 47.25 48.400000000000006 2.0 0.0 0.0 2.0 0.0 0.0 3.8973684 -41.71 47.25 0.0 5.539999999999999 2.0 2.0
"2019-02-28 06:30:00" 2019-02-28 41.59 46.69 48.400000000000006 2.0 0.0 0.0 1.61 0.0 0.0 4.0 -41.59 37.58545 0.0 -4.004550000000002 2.0 1.61
"2019-02-28 07:00:00" 2019-02-28 48.35 49.67 48.400000000000006 0.0 0.0 0.0 1.6 0.0 0.0 3.1578947 0.0 39.736000000000004 0.0 39.736000000000004 0.0 1.6
"2019-02-28 07:30:00" 2019-02-28 51.84 56.38 48.400000000000006 0.0 0.0 0.0 2.0 0.0 0.0 2.1052632 0.0 56.38 0.0 56.38 0.0 2.0
"2019-02-28 08:00:00" 2019-02-28 50.65 52.91 48.400000000000006 0.0 0.0 0.0 2.0 0.0 0.0 1.0526316 0.0 52.91 0.0 52.91 0.0 2.0
"2019-02-28 08:30:00" 2019-02-28 51.34 46.98 48.400000000000006 0.0 2.0 0.0 0.0 0.0 0.0 0.0 51.34 0.0 0.0 51.34 0.0 2.0
"2019-02-28 09:00:00" 2019-02-28 45.76 47.17 48.400000000000006 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
"2019-02-28 09:30:00" 2019-02-28 45.54 42.77 48.400000000000006 0.0 0.0 2.0 0.0 0.0 0.0 0.95 0.0 -42.77 0.0 -42.77 2.0 0.0
"2019-02-28 10:00:00" 2019-02-28 45.02 45.55 48.400000000000006 0.0 0.0 0.0 0.0 0.0 0.0 0.95 0.0 0.0 0.0 0.0 0.0 0.0
"2019-02-28 10:30:00" 2019-02-28 44.45 43.37 48.400000000000006 0.0 0.0 0.0 0.0 0.0 0.0 0.95 0.0 0.0 0.0 0.0 0.0 0.0
"2019-02-28 11:00:00" 2019-02-28 43.06 40.46 48.400000000000006 0.0 0.0 2.0 0.0 0.0 0.0 1.9 0.0 -40.46 0.0 -40.46 2.0 0.0
"2019-02-28 11:30:00" 2019-02-28 43.96 44.55 48.400000000000006 0.0 0.0 0.0 0.0 0.0 0.0 1.9 0.0 0.0 0.0 0.0 0.0 0.0
"2019-02-28 12:00:00" 2019-02-28 45.0 43.04 48.400000000000006 0.0 0.0 0.42105263 0.0 0.0 0.0 2.1 0.0 -9.0610525976 0.0 -9.0610525976 0.42105263 0.0
"2019-02-28 12:30:00" 2019-02-28 45.03 40.41 48.400000000000006 0.0 0.0 2.0 0.0 0.0 0.0 3.05 0.0 -40.41 0.0 -40.41 2.0 0.0
"2019-02-28 13:00:00" 2019-02-28 43.94 44.11 48.400000000000006 0.0 0.0 0.0 0.0 0.0 0.0 3.05 0.0 0.0 0.0 0.0 0.0 0.0
"2019-02-28 13:30:00" 2019-02-28 44.07 45.22 48.400000000000006 0.0 0.0 0.0 0.0 0.0 0.0 3.05 0.0 0.0 0.0 0.0 0.0 0.0
"2019-02-28 14:00:00" 2019-02-28 43.84 39.49 48.400000000000006 0.0 0.0 2.0 0.0 0.0 0.0 4.0 0.0 -39.49 0.0 -39.49 2.0 0.0
"2019-02-28 14:30:00" 2019-02-28 43.71 50.48 48.400000000000006 2.0 0.0 0.0 1.805 0.0 0.0 4.0 -43.71 45.55819999999999 0.0 1.8481999999999914 2.0 1.805
"2019-02-28 15:00:00" 2019-02-28 47.76 57.9 48.400000000000006 2.0 0.0 0.0 2.0 0.0 0.0 3.8973684 -47.76 57.9 0.0 10.14 2.0 2.0
"2019-02-28 15:30:00" 2019-02-28 47.98 53.48 48.400000000000006 0.43213296 0.0 0.0 2.0 0.0 0.0 3.05 -10.3668697104 53.48 0.0 43.113130289599994 0.43213296 2.0
"2019-02-28 16:00:00" 2019-02-28 46.99 52.43 48.400000000000006 2.0 0.0 0.0 0.0 0.0 0.0 4.0 -46.99 0.0 0.0 -46.99 2.0 0.0
"2019-02-28 16:30:00" 2019-02-28 48.86 56.3 48.400000000000006 2.0 0.0 0.0 1.805 0.0 0.0 4.0 -48.86 50.81075 0.0 1.9507499999999993 2.0 1.805
"2019-02-28 17:00:00" 2019-02-28 59.14 65.65 48.400000000000006 2.0 0.0 0.0 1.805 0.0 0.0 4.0 -59.14 59.24912500000001 0.0 0.10912500000000591 2.0 1.805
"2019-02-28 17:30:00" 2019-02-28 66.5 72.98 48.400000000000006 0.0 0.0 0.0 2.0 0.0 0.0 2.9473684 0.0 72.98 0.0 72.98 0.0 2.0
"2019-02-28 18:00:00" 2019-02-28 71.52 79.72 48.400000000000006 0.0 0.0 0.0 2.0 0.0 0.0 1.8947368 0.0 79.72 0.0 79.72 0.0 2.0
"2019-02-28 18:30:00" 2019-02-28 67.97 77.89 48.400000000000006 0.0 0.0 0.0 2.0 0.0 0.0 0.84210526 0.0 77.89 0.0 77.89 0.0 2.0
"2019-02-28 19:00:00" 2019-02-28 59.34 67.02 48.400000000000006 0.4432133 0.0 0.0 2.0 0.0 0.0 0.0 -13.150138611000001 67.02 0.0 53.86986138899999 0.4432133 2.0
"2019-02-28 19:30:00" 2019-02-28 53.57 59.56 48.400000000000006 2.0 0.0 0.0 1.805 0.0 0.0 0.0 -53.57 53.7529 0.0 0.1828999999999965 2.0 1.805
"2019-02-28 20:00:00" 2019-02-28 50.8 58.37 48.400000000000006 2.0 0.0 0.0 1.61 0.0 0.0 0.10263158 -50.8 46.98785 0.0 -3.8121499999999955 2.0 1.61
"2019-02-28 20:30:00" 2019-02-28 48.71 59.72 48.400000000000006 2.0 0.0 0.0 2.0 0.0 0.0 0.0 -48.71 59.72 0.0 11.009999999999998 2.0 2.0
"2019-02-28 21:00:00" 2019-02-28 46.59 51.77 48.400000000000006 2.0 0.0 0.0 1.805 0.0 0.0 0.0 -46.59 46.722425 0.0 0.1324249999999978 2.0 1.805
"2019-02-28 21:30:00" 2019-02-28 45.31 45.58 48.400000000000006 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
"2019-02-28 22:00:00" 2019-02-28 44.07 45.16 48.400000000000006 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
"2019-02-28 22:30:00" 2019-02-28 44.23 45.83 48.400000000000006 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
"2019-02-28 23:00:00" 2019-02-28 41.53 42.52 48.400000000000006 0.21606648 0.0 0.0 0.0 0.0 0.0 0.10263158 -4.4866204572 0.0 0.0 -4.4866204572 0.21606648 0.0
"2019-02-28 23:30:00" 2019-02-28 41.52 47.56 48.400000000000006 2.0 0.0 0.0 2.0 0.0 0.0 0.0 -41.52 47.56 0.0 6.039999999999999 2.0 2.0
"2019-03-01 00:00:00" 2019-03-01 40.46 41.05 50.400000000000006 2.0 0.0 0.0 0.0 0.0 0.0 0.95 -40.46 0.0 0.0 -40.46 2.0 0.0
"2019-03-01 00:30:00" 2019-03-01 39.86 41.69 50.400000000000006 2.0 0.0 0.0 0.0 0.0 0.0 1.9 -39.86 0.0 0.0 -39.86 2.0 0.0
"2019-03-01 01:00:00" 2019-03-01 39.78 40.03 50.400000000000006 2.0 0.0 0.0 0.0 0.0 0.0 2.85 -39.78 0.0 0.0 -39.78 2.0 0.0
"2019-03-01 01:30:00" 2019-03-01 39.67 45.13 50.400000000000006 2.0 0.0 0.0 1.425 0.0 0.0 3.05 -39.67 32.155125000000005 0.0 -7.514874999999996 2.0 1.425
"2019-03-01 02:00:00" 2019-03-01 39.82 40.12 50.400000000000006 2.0 0.0 0.0 0.0 0.0 0.0 4.0 -39.82 0.0 0.0 -39.82 2.0 0.0
"2019-03-01 02:30:00" 2019-03-01 39.86 46.21 50.400000000000006 2.0 0.0 0.0 1.805 0.0 0.0 4.0 -39.86 41.704525 0.0 1.8445249999999973 2.0 1.805
"2019-03-01 03:00:00" 2019-03-01 43.51 47.44 50.400000000000006 0.0 0.0 0.0 1.805 0.0 0.0 3.05 0.0 42.8146 0.0 42.8146 0.0 1.805
"2019-03-01 03:30:00" 2019-03-01 43.29 43.48 50.400000000000006 0.0 0.0 0.0 0.0 0.0 0.0 3.05 0.0 0.0 0.0 0.0 0.0 0.0
"2019-03-01 04:00:00" 2019-03-01 42.77 46.69 50.400000000000006 2.0 0.0 0.0 0.0 0.0 0.0 4.0 -42.77 0.0 0.0 -42.77 2.0 0.0
"2019-03-01 04:30:00" 2019-03-01 42.95 48.46 50.400000000000006 0.0 0.0 0.0 2.0 0.0 0.0 2.9473684 0.0 48.46 0.0 48.46 0.0 2.0
"2019-03-01 05:00:00" 2019-03-01 41.96 44.33 50.400000000000006 2.0 0.0 0.0 0.0 0.0 0.0 3.8973684 -41.96 0.0 0.0 -41.96 2.0 0.0
"2019-03-01 05:30:00" 2019-03-01 42.94 49.81 50.400000000000006 0.43213296 0.0 0.0 2.0 0.0 0.0 3.05 -9.2778946512 49.81 0.0 40.5321053488 0.43213296 2.0
"2019-03-01 06:00:00" 2019-03-01 44.38 45.46 50.400000000000006 0.0 0.0 0.0 0.0 0.0 0.0 3.05 0.0 0.0 0.0 0.0 0.0 0.0
"2019-03-01 06:30:00" 2019-03-01 41.58 43.14 50.400000000000006 2.0 0.0 0.0 0.0 0.0 0.0 4.0 -41.58 0.0 0.0 -41.58 2.0 0.0
"2019-03-01 07:00:00" 2019-03-01 43.26 44.28 50.400000000000006 0.0 0.0 0.0 0.0 0.0 0.0 4.0 0.0 0.0 0.0 0.0 0.0 0.0
"2019-03-01 07:30:00" 2019-03-01 46.88 49.74 50.400000000000006 0.0 0.0 0.0 0.0 0.0 0.0 4.0 0.0 0.0 0.0 0.0 0.0 0.0
"2019-03-01 08:00:00" 2019-03-01 48.09 50.45 50.400000000000006 0.0 0.0 0.0 1.805 0.0 0.0 3.05 0.0 45.531125 0.0 45.531125 0.0 1.805
"2019-03-01 08:30:00" 2019-03-01 48.2 43.3 50.400000000000006 0.0 0.0 2.0 0.0 0.0 0.0 4.0 0.0 -43.3 0.0 -43.3 2.0 0.0
"2019-03-01 09:00:00" 2019-03-01 61.28 62.92 50.400000000000006 0.0 0.0 0.0 2.0 0.0 0.0 2.9473684 0.0 62.92 0.0 62.92 0.0 2.0
"2019-03-01 09:30:00" 2019-03-01 59.75 55.11 50.400000000000006 0.0 1.405 0.0 0.0 0.0 0.0 2.2078947 41.974375 0.0 0.0 41.974375 0.0 1.405
"2019-03-01 10:00:00" 2019-03-01 59.85 61.59 50.400000000000006 0.0 0.0 0.0 2.0 0.0 0.0 1.1552632 0.0 61.59 0.0 61.59 0.0 2.0
"2019-03-01 10:30:00" 2019-03-01 61.2 57.84 50.400000000000006 0.0 2.0 0.0 0.0 0.0 0.0 0.10263158 61.2 0.0 0.0 61.2 0.0 2.0
"2019-03-01 11:00:00" 2019-03-01 59.58 57.46 50.400000000000006 0.0 0.0 0.0 0.0 0.0 0.0 0.10263158 0.0 0.0 0.0 0.0 0.0 0.0
"2019-03-01 11:30:00" 2019-03-01 52.27 50.71 50.400000000000006 0.0 0.0 2.0 0.0 0.0 0.0 1.0526316 0.0 -50.71 0.0 -50.71 2.0 0.0
"2019-03-01 12:00:00" 2019-03-01 60.91 58.91 50.400000000000006 0.0 2.0 0.0 0.0 0.0 0.0 0.0 60.91 0.0 0.0 60.91 0.0 2.0
"2019-03-01 12:30:00" 2019-03-01 52.77 48.62 50.400000000000006 0.0 0.0 2.0 0.0 0.0 0.0 0.95 0.0 -48.62 0.0 -48.62 2.0 0.0
"2019-03-01 13:00:00" 2019-03-01 53.27 50.96 50.400000000000006 0.0 0.0 0.42105263 0.0 0.0 0.0 1.15 0.0 -10.7284210124 0.0 -10.7284210124 0.42105263 0.0
"2019-03-01 13:30:00" 2019-03-01 48.97 46.71 50.400000000000006 0.0 0.0 2.0 0.0 0.0 0.0 2.1 0.0 -46.71 0.0 -46.71 2.0 0.0
"2019-03-01 14:00:00" 2019-03-01 49.16 45.08 50.400000000000006 0.0 0.0 2.0 0.0 0.0 0.0 3.05 0.0 -45.08 0.0 -45.08 2.0 0.0
"2019-03-01 14:30:00" 2019-03-01 48.31 52.02 50.400000000000006 2.0 0.0 0.0 0.0 0.0 0.0 4.0 -48.31 0.0 0.0 -48.31 2.0 0.0
"2019-03-01 15:00:00" 2019-03-01 53.64 65.35 50.400000000000006 2.0 0.0 0.0 2.0 0.0 0.0 3.8973684 -53.64 65.35 0.0 11.709999999999994 2.0 2.0
"2019-03-01 15:30:00" 2019-03-01 54.37 62.4 50.400000000000006 2.0 0.0 0.0 1.61 0.0 0.0 4.0 -54.37 50.232 0.0 -4.137999999999998 2.0 1.61
"2019-03-01 16:00:00" 2019-03-01 53.94 63.79 50.400000000000006 2.0 0.0 0.0 2.0 0.0 0.0 3.8973684 -53.94 63.79 0.0 9.850000000000001 2.0 2.0
"2019-03-01 16:30:00" 2019-03-01 56.59 61.64 50.400000000000006 0.21606648 0.0 0.0 0.0 0.0 0.0 4.0 -6.113601051600001 0.0 0.0 -6.113601051600001 0.21606648 0.0
"2019-03-01 17:00:00" 2019-03-01 63.22 73.37 50.400000000000006 0.4432133 0.0 0.0 2.0 0.0 0.0 3.1578947 -14.009972413 73.37 0.0 59.360027587000005 0.4432133 2.0
"2019-03-01 17:30:00" 2019-03-01 64.07 71.68 50.400000000000006 0.0 0.0 0.0 2.0 0.0 0.0 2.1052632 0.0 71.68 0.0 71.68 0.0 2.0
"2019-03-01 18:00:00" 2019-03-01 66.39 72.01 50.400000000000006 0.0 0.0 0.0 2.0 0.0 0.0 1.0526316 0.0 72.01 0.0 72.01 0.0 2.0
"2019-03-01 18:30:00" 2019-03-01 66.37 76.15 50.400000000000006 0.0 0.0 0.0 2.0 0.0 0.0 0.0 0.0 76.15 0.0 76.15 0.0 2.0
"2019-03-01 19:00:00" 2019-03-01 63.58 69.63 50.400000000000006 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
"2019-03-01 19:30:00" 2019-03-01 58.92 65.56 50.400000000000006 2.0 0.0 0.0 1.805 0.0 0.0 0.0 -58.92 59.1679 0.0 0.24790000000000134 2.0 1.805
"2019-03-01 20:00:00" 2019-03-01 50.47 59.37 50.400000000000006 2.0 0.0 0.0 1.805 0.0 0.0 0.0 -50.47 53.581424999999996 0.0 3.111424999999997 2.0 1.805
"2019-03-01 20:30:00" 2019-03-01 46.99 58.35 50.400000000000006 2.0 0.0 0.0 1.805 0.0 0.0 0.0 -46.99 52.660875 0.0 5.670874999999995 2.0 1.805
"2019-03-01 21:00:00" 2019-03-01 46.06 51.29 50.400000000000006 2.0 0.0 0.0 0.0 0.0 0.0 0.95 -46.06 0.0 0.0 -46.06 2.0 0.0
"2019-03-01 21:30:00" 2019-03-01 45.72 50.34 50.400000000000006 2.0 0.0 0.0 0.0 0.0 0.0 1.9 -45.72 0.0 0.0 -45.72 2.0 0.0
"2019-03-01 22:00:00" 2019-03-01 44.28 50.18 50.400000000000006 2.0 0.0 0.0 0.0 0.0 0.0 2.85 -44.28 0.0 0.0 -44.28 2.0 0.0
"2019-03-01 22:30:00" 2019-03-01 43.84 49.74 50.400000000000006 2.0 0.0 0.0 0.0 0.0 0.0 3.8 -43.84 0.0 0.0 -43.84 2.0 0.0
"2019-03-01 23:00:00" 2019-03-01 51.83 52.07 50.400000000000006 0.0 0.0 0.0 1.025 0.0 0.0 3.2605263 0.0 26.685875 0.0 26.685875 0.0 1.025
"2019-03-01 23:30:00" 2019-03-01 53.31 59.41 50.400000000000006 0.0 0.0 0.0 2.0 0.0 0.0 2.2078947 0.0 59.41 0.0 59.41 0.0 2.0
"2019-03-02 00:00:00" 2019-03-02 53.71 57.34 48.8 0.0 0.0 0.0 2.0 0.0 0.0 1.1552632 0.0 57.34 0.0 57.34 0.0 2.0
"2019-03-02 00:30:00" 2019-03-02 54.24 57.54 48.8 0.0 0.0 0.0 2.0 0.0 0.0 0.10263158 0.0 57.54 0.0 57.54 0.0 2.0
"2019-03-02 01:00:00" 2019-03-02 45.99 52.19 48.8 2.0 0.0 0.0 2.0 0.0 0.0 0.0 -45.99 52.19 0.0 6.199999999999996 2.0 2.0
"2019-03-02 01:30:00" 2019-03-02 45.34 47.0 48.8 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
"2019-03-02 02:00:00" 2019-03-02 44.55 49.6 48.8 2.0 0.0 0.0 1.805 0.0 0.0 0.0 -44.55 44.764 0.0 0.21400000000000574 2.0 1.805
"2019-03-02 02:30:00" 2019-03-02 44.08 44.22 48.8 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
"2019-03-02 03:00:00" 2019-03-02 38.83 41.47 48.8 2.0 0.0 0.0 0.0 0.0 0.0 0.95 -38.83 0.0 0.0 -38.83 2.0 0.0
"2019-03-02 03:30:00" 2019-03-02 38.98 45.45 48.8 2.0 0.0 0.0 2.0 0.0 0.0 0.84736842 -38.98 45.45 0.0 6.470000000000006 2.0 2.0
"2019-03-02 04:00:00" 2019-03-02 38.97 42.13 48.8 2.0 0.0 0.0 0.0 0.0 0.0 1.7973684 -38.97 0.0 0.0 -38.97 2.0 0.0
"2019-03-02 04:30:00" 2019-03-02 38.69 40.18 48.8 2.0 0.0 0.0 0.0 0.0 0.0 2.7473684 -38.69 0.0 0.0 -38.69 2.0 0.0
"2019-03-02 05:00:00" 2019-03-02 39.9 44.37 48.8 2.0 0.0 0.0 1.035 0.0 0.0 3.1526316 -39.9 22.961474999999997 0.0 -16.938525000000002 2.0 1.035
"2019-03-02 05:30:00" 2019-03-02 38.65 45.13 48.8 2.0 0.0 0.0 2.0 0.0 0.0 3.05 -38.65 45.13 0.0 6.480000000000004 2.0 2.0
"2019-03-02 06:00:00" 2019-03-02 39.28 42.74 48.8 2.0 0.0 0.0 0.0 0.0 0.0 4.0 -39.28 0.0 0.0 -39.28 2.0 0.0
"2019-03-02 06:30:00" 2019-03-02 40.6 41.95 48.8 0.0 0.0 0.0 0.0 0.0 0.0 4.0 0.0 0.0 0.0 0.0 0.0 0.0
"2019-03-02 07:00:00" 2019-03-02 56.62 57.97 48.8 0.0 0.0 0.0 0.0 0.0 0.0 4.0 0.0 0.0 0.0 0.0 0.0 0.0
"2019-03-02 07:30:00" 2019-03-02 60.78 66.38 48.8 0.0 0.0 0.0 0.0 0.0 0.0 4.0 0.0 0.0 0.0 0.0 0.0 0.0
"2019-03-02 08:00:00" 2019-03-02 65.83 66.12 48.8 0.0 0.0 0.0 0.0 0.0 0.0 4.0 0.0 0.0 0.0 0.0 0.0 0.0
"2019-03-02 08:30:00" 2019-03-02 69.23 67.35 48.8 0.0 2.0 0.0 0.0 0.0 0.0 2.9473684 69.23 0.0 0.0 69.23 0.0 2.0
"2019-03-02 09:00:00" 2019-03-02 72.5 72.27 48.8 0.0 2.0 0.0 0.0 0.0 0.0 1.8947368 72.5 0.0 0.0 72.5 0.0 2.0
"2019-03-02 09:30:00" 2019-03-02 70.55 65.76 48.8 0.0 2.0 0.0 0.0 0.0 0.0 0.84210526 70.55 0.0 0.0 70.55 0.0 2.0
"2019-03-02 10:00:00" 2019-03-02 68.62 69.15 48.8 0.0 0.0 0.0 1.6 0.0 0.0 0.0 0.0 55.32000000000001 0.0 55.32000000000001 0.0 1.6
"2019-03-02 10:30:00" 2019-03-02 64.7 61.91 48.8 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
"2019-03-02 11:00:00" 2019-03-02 45.66 47.36 48.8 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
"2019-03-02 11:30:00" 2019-03-02 44.46 42.18 48.8 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
"2019-03-02 12:00:00" 2019-03-02 45.25 44.04 48.8 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
"2019-03-02 12:30:00" 2019-03-02 44.68 41.11 48.8 0.0 0.0 2.0 0.0 0.0 0.0 0.95 0.0 -41.11 0.0 -41.11 2.0 0.0
"2019-03-02 13:00:00" 2019-03-02 42.83 39.21 48.8 0.0 0.0 2.0 0.0 0.0 0.0 1.9 0.0 -39.21 0.0 -39.21 2.0 0.0
"2019-03-02 13:30:00" 2019-03-02 41.74 37.7 48.8 0.0 0.0 2.0 0.0 0.0 0.0 2.85 0.0 -37.7 0.0 -37.7 2.0 0.0
"2019-03-02 14:00:00" 2019-03-02 41.39 42.02 48.8 0.42105263 0.0 0.0 0.0 0.0 0.0 3.05 -8.71368417785 0.0 0.0 -8.71368417785 0.42105263 0.0
"2019-03-02 14:30:00" 2019-03-02 41.1 43.94 48.8 2.0 0.0 0.0 0.0 0.0 0.0 4.0 -41.1 0.0 0.0 -41.1 2.0 0.0
"2019-03-02 15:00:00" 2019-03-02 39.78 47.69 48.8 2.0 0.0 0.0 1.805 0.0 0.0 4.0 -39.78 43.040225 0.0 3.2602249999999984 2.0 1.805
"2019-03-02 15:30:00" 2019-03-02 40.16 49.01 48.8 2.0 0.0 0.0 2.0 0.0 0.0 3.8973684 -40.16 49.01 0.0 8.850000000000001 2.0 2.0
"2019-03-02 16:00:00" 2019-03-02 40.65 48.91 48.8 2.0 0.0 0.0 1.61 0.0 0.0 4.0 -40.65 39.37255 0.0 -1.2774500000000018 2.0 1.61
"2019-03-02 16:30:00" 2019-03-02 41.46 53.21 48.8 2.0 0.0 0.0 1.805 0.0 0.0 4.0 -41.46 48.022025 0.0 6.562024999999998 2.0 1.805
"2019-03-02 17:00:00" 2019-03-02 50.83 61.19 48.8 0.4432133 0.0 0.0 2.0 0.0 0.0 3.1578947 -11.264266019499999 61.19 0.0 49.9257339805 0.4432133 2.0
"2019-03-02 17:30:00" 2019-03-02 56.11 63.44 48.8 0.0 0.0 0.0 2.0 0.0 0.0 2.1052632 0.0 63.44 0.0 63.44 0.0 2.0
"2019-03-02 18:00:00" 2019-03-02 59.51 65.41 48.8 0.0 0.0 0.0 2.0 0.0 0.0 1.0526316 0.0 65.41 0.0 65.41 0.0 2.0
"2019-03-02 18:30:00" 2019-03-02 60.02 65.74 48.8 0.0 0.0 0.0 2.0 0.0 0.0 0.0 0.0 65.74 0.0 65.74 0.0 2.0
